Date,Ticker,ret_5d,ret_10d,ret_21d,ret_63d,zscore,y
2002-02-04,S5SFTW,0.052812865545309444,0.06755202439156606,0.09197559439961064,0.04166114420798407,2.334737739607791e-15,1.0
2002-02-04,S5PHRM,0.012602334360841643,0.013246180289296174,0.020869200141171426,0.03197362893047231,2.6045451411439325e-15,0.0
2002-02-04,S5CPGS,0.06875976180272242,0.06038763644805418,0.13039601960411562,0.12232457233138502,2.9717736250193542e-15,0.0
2002-02-04,S5ENRSX,0.013714167185143743,-0.015992443506579357,0.03469613030938559,0.034081080494619206,4.1570337924278154e-15,0.0
2002-02-04,S5FDBT,-0.004700361180331852,-0.0011730206623633988,-0.015548149987689488,-0.00606760874722708,1.6049782848941903e-15,0.0
2002-02-04,S5TECH,0.0359643575528489,0.033057969270118115,0.1258840720897474,0.022739518591043135,4.546282342673576e-15,1.0
2002-02-04,S5RETL,-0.0013433755039299847,-0.027656870273292698,0.004531277791226514,0.0015412281499336022,2.2135620281096475e-15,1.0
2002-02-04,S5BANKX,0.06062046554909535,0.02732067619546309,0.041282568154481655,0.02811101350444072,5.7287889529360274e-15,0.0
2002-02-04,S5HCES,-0.007850269451557484,-0.002418380864281638,-0.006654368362616858,0.015316474847967856,7.01488161243956e-16,1.0
2002-02-04,S5DIVF,0.07853192030371801,0.09815628865782977,0.1279734268482579,0.09011459177896179,5.379993535169886e-15,0.0
2002-02-04,S5UTILX,0.02815448029849905,0.04430739136333493,0.0733856782858058,0.0735913479125549,1.2176424124407415e-15,0.0
2002-02-04,S5MEDA,0.07847600883857081,0.09652449876088587,0.15750474952827026,0.143280898526856,1.1380565152136531e-15,0.0
2002-02-04,S5REAL,0.007164656643866953,0.018290599227231502,0.046139447999040434,0.041723069434798386,1.3447032912606245e-15,0.0
2002-02-04,S5TELSX,0.08709755045687245,0.09402453029593225,0.17372444069207446,0.1475400164775543,-3.694607448382613e-16,0.0
2002-02-04,S5MATRX,-0.002406378059989936,-0.06950803667317901,0.03816863520247749,-0.0015785322930496155,4.186891233742662e-16,0.0
2002-02-04,S5INSU,0.041369535471900046,0.057243135097852026,0.04947982862057846,0.06668495772951541,3.129406961385504e-15,0.0
2002-02-04,S5FDSR,0.008637700159546262,-0.018376974492506457,-0.0150144524920098,-0.013968700762720235,1.5716580844221195e-15,0.0
2002-02-04,S5HOUS,-0.024352624644927042,-0.026321665269380477,-0.0385575885709964,-0.02126026948530619,8.740581440476978e-16,0.0
2002-02-04,S5SSEQX,0.0017100727427375798,-0.021739544093323192,0.06520152140780913,-0.05711459000937161,4.570914938449519e-16,0.0
2002-02-04,S5TRAN,0.00950650524115838,-0.050915050273431406,0.008024067076646319,-0.051067346133816645,3.658385976354396e-16,0.0
2002-02-04,S5HOTR,-0.001613281294974421,-0.006521138480893623,0.014557349784151258,-0.01863228646456921,1.198624883374576e-15,0.0
2002-02-04,S5CODU,0.0013083466675652777,-0.0387064056938796,-0.01325652189788202,-0.020776532269495662,4.511740262532414e-16,0.0
2002-02-04,S5AUCO,0.009560955164250469,-0.02952655133774418,0.04363694052555736,0.0057475354936039405,1.1023310220812197e-15,0.0
2002-02-04,S5COMS,0.042276896936491226,0.041880958132144236,0.05943363084419976,0.06359417827095686,1.9470062718286726e-15,0.0
2002-02-05,S5SFTW,0.03099283390519452,0.04743329272457414,0.09620852450041777,0.048498889716370244,3.73050707796552e-15,1.0
2002-02-05,S5PHRM,-0.0063047662882887035,0.021195329864418157,0.010333357664859332,0.024992713767084042,1.8434673854512056e-15,0.0
2002-02-05,S5CPGS,0.024880656183526164,0.06366020591871455,0.1153456153961712,0.12674261729957434,3.3833267882423977e-15,0.0
2002-02-05,S5ENRSX,-0.006764288758785509,-0.01742282177701334,0.035908852367290266,0.038989788564275776,4.1491427006874194e-15,0.0
2002-02-05,S5FDBT,-0.026688367907719432,-0.002562371827576425,-0.030710591296339247,-0.013868288236059345,1.2907017386725153e-15,0.0
2002-02-05,S5TECH,0.012357077113811435,-0.0031789234826078883,0.12192629211229031,0.03415891881131886,2.9336598772532025e-15,1.0
2002-02-05,S5RETL,-0.017535439858823637,-0.01195548989883626,0.003459073502350662,0.0041152321451065794,2.893069407188562e-15,1.0
2002-02-05,S5BANKX,0.02069708080181573,0.0452398816779931,0.050605466595355905,0.036519045299547685,4.795123782756786e-15,0.0
2002-02-05,S5HCES,-0.03182683328496784,-0.0015755987503549241,-0.02779264120137962,0.0012506305210501665,2.6470398938846293e-15,1.0
2002-02-05,S5DIVF,0.03147647766336552,0.09296546921357879,0.12107165433983441,0.09439900106658292,3.962973457542993e-15,0.0
2002-02-05,S5UTILX,0.01619619685347294,0.04796571748773008,0.10029125523226687,0.09318740022127976,-6.007230402880573e-16,0.0
2002-02-05,S5MEDA,0.05416543717838543,0.07459439723885879,0.17655866112047436,0.14509878422104575,1.2632391450512644e-16,0.0
2002-02-05,S5REAL,0.006817101550873607,0.03289489243170338,0.05564321172940379,0.05338123256218796,-7.021690608116296e-16,0.0
2002-02-05,S5TELSX,0.0843890288409932,0.09770101863615255,0.19109524285595028,0.1738747901893175,3.451867755564056e-16,0.0
2002-02-05,S5MATRX,-0.007074693841785783,-0.05484240204416676,0.04665094041190486,0.0076269956281645465,3.7533711214495046e-15,0.0
2002-02-05,S5INSU,0.011886324744649792,0.06143375644008525,0.04541264375242007,0.07410558642704743,3.0531528330451315e-15,0.0
2002-02-05,S5FDSR,-0.03952643673786943,-0.032128021930939644,-0.03900239637476976,-0.03651694804185501,2.427808806381563e-15,0.0
2002-02-05,S5HOUS,-0.04074351323544214,-0.029082686128178947,-0.04746227179342571,-0.018765533717064176,2.861355323142397e-15,0.0
2002-02-05,S5SSEQX,-0.019632532407121067,-0.06890608476526534,0.052313430008312116,-0.051399884877647954,3.672358009854745e-15,0.0
2002-02-05,S5TRAN,-0.017010171423588336,-0.055007342543245824,0.0075421618680923,-0.0578463812055517,2.214651041705609e-15,0.0
2002-02-05,S5HOTR,-0.01722391614669558,-0.01931925478654949,0.00584647031752199,-0.029544400534736087,2.8903501199290125e-15,0.0
2002-02-05,S5CODU,-0.008066436354363979,-0.03234444757411563,-0.014394335286857149,-0.01769130035828478,4.875594546750558e-15,0.0
2002-02-05,S5AUCO,0.007421570392019413,-0.019472690085666537,0.05347345579018885,0.020192960681327227,1.3175036770454908e-15,0.0
2002-02-05,S5COMS,0.008615437905615433,0.03578726842438301,0.045114375978077,0.06135493160752863,2.2477775991413857e-15,0.0
2002-02-06,S5SFTW,0.04840896975566749,0.07262049150593268,0.12213106149574944,0.06260523959075719,-2.6002697771012442e-15,1.0
2002-02-06,S5PHRM,0.015891531574753294,0.042776330522562064,0.02085538683787802,0.03820115914318838,0.0,0.0
2002-02-06,S5CPGS,0.021448742396202994,0.0334913650350112,0.09028495770886731,0.10926137452446884,6.150455301174355e-16,0.0
2002-02-06,S5ENRSX,-0.006736333195779233,-0.002630554907403722,0.020274706671502225,0.02758961127812366,4.865856951827202e-15,0.0
2002-02-06,S5FDBT,-0.012208207055167399,-0.00014055801555228918,-0.02317584357872475,-0.007005035579409661,3.869465021992489e-15,0.0
2002-02-06,S5TECH,0.04454047225984992,0.022357298885636874,0.13310347247447488,0.03993434997280977,-8.993432189837659e-16,1.0
2002-02-06,S5RETL,0.018561025521410156,0.015505514741539706,0.015307149834474962,0.009024168498189366,2.973195400048756e-15,0.0
2002-02-06,S5BANKX,0.04461313413547755,0.06707143802150788,0.05096890576714219,0.04798500630899386,2.05775425863653e-15,0.0
2002-02-06,S5HCES,-0.009156001016490263,0.009314825166530847,-0.022507996493230917,0.009153567355256067,5.845770587807186e-15,1.0
2002-02-06,S5DIVF,0.06648694686349971,0.10784221544250452,0.11719883514585332,0.11041286305896825,-1.3718598560402683e-15,0.0
2002-02-06,S5UTILX,0.029790077130569793,0.06774998987950825,0.10239338135182227,0.1078924328776,-4.392602288127378e-15,0.0
2002-02-06,S5MEDA,0.040853535374476974,0.07102861665001599,0.1561696722749497,0.13928386773598103,-7.265967069943337e-15,0.0
2002-02-06,S5REAL,0.01972749863831784,0.041491720942357126,0.05918761312430931,0.06155789299943358,-7.200334883692913e-15,0.0
2002-02-06,S5TELSX,0.10077977589795577,0.14347920157178562,0.21412256070513203,0.20164936970128441,-6.931223315784884e-15,0.0
2002-02-06,S5MATRX,0.0016674249732626073,-0.03740487056893666,0.029154404539995068,0.008309460109629218,1.3371655711926189e-15,0.0
2002-02-06,S5INSU,0.0055791855666224,0.04572801675044808,0.039408981234777464,0.0711706857077739,1.1851751673307609e-15,0.0
2002-02-06,S5FDSR,-0.0033890339380620773,-0.015581143458529413,-0.024977449726493066,-0.01675630844328603,2.8863198859015134e-15,0.0
2002-02-06,S5HOUS,-0.026571762289254272,-0.03325226576125957,-0.04091774916955856,-0.016633948568912003,5.434673850302659e-15,1.0
2002-02-06,S5SSEQX,0.02709798934574041,-0.02970659439691575,0.06980036154632285,-0.040731596881448076,3.9132492762769295e-15,0.0
2002-02-06,S5TRAN,0.01657348815186738,-0.006983405974576914,0.0153677099171765,-0.03531362897421142,1.76107712711952e-15,0.0
2002-02-06,S5HOTR,0.00926435733615729,0.007511237365648308,0.01829052251980911,-0.018684284488655976,2.4593279444375907e-15,0.0
2002-02-06,S5CODU,0.021785334339930563,-0.015346777416527154,-0.00195442348105024,-0.006739309262400467,3.964657037486024e-15,0.0
2002-02-06,S5AUCO,0.04213552620209224,0.004653138683326533,0.05559467957609688,0.035132744074929306,-3.2890720926455135e-16,0.0
2002-02-06,S5COMS,0.015848748356484536,0.042810113576513154,0.04748683713078843,0.06282755579496198,1.3364771462040357e-15,0.0
2002-02-07,S5SFTW,0.07569287663403958,0.09957331912385264,0.13822711113240843,0.07250288174751715,-4.5575938584982945e-15,1.0
2002-02-07,S5PHRM,0.032614337213546146,0.03633088959952086,0.02733539786073861,0.0462058875549408,-1.5074226068905285e-15,0.0
2002-02-07,S5CPGS,0.02943547808021392,0.0352415853770426,0.07776224422466255,0.10227160640620059,-3.010569540766383e-16,0.0
2002-02-07,S5ENRSX,0.0247649845824422,0.022688240941649708,0.02938593143323091,0.04402161803564017,4.2585773173648085e-16,0.0
2002-02-07,S5FDBT,0.0013622380385931796,-0.006933826511375487,-0.024843042255385042,-0.0036731851989574736,4.527644711873899e-15,1.0
2002-02-07,S5TECH,0.09120240551302194,0.07148358919519829,0.15964464013106636,0.07271759083891904,-4.5810471924618616e-15,0.0
2002-02-07,S5RETL,0.04080920485616407,0.02179374394405294,0.00475569984325144,0.019031193237340073,1.6551315697242951e-15,0.0
2002-02-07,S5BANKX,0.05451996091876014,0.07271910083666512,0.04431770574612746,0.042773197879585154,2.5136303387656324e-15,0.0
2002-02-07,S5HCES,0.015050078200053977,0.005665275693216972,-0.020022548476988148,0.013680214972140043,2.3591942398719422e-15,1.0
2002-02-07,S5DIVF,0.07447846635441188,0.10253315838653919,0.11910955451970047,0.10525303189397221,-5.2931270336002e-15,0.0
2002-02-07,S5UTILX,0.0391682363960995,0.06435848522465806,0.09190727818995537,0.10051288704479408,-3.2579185864973587e-15,0.0
2002-02-07,S5MEDA,0.00987113395392852,0.03533936644530886,0.10810931478976563,0.10195421137883338,-3.422602423243623e-15,0.0
2002-02-07,S5REAL,0.018055743939413074,0.03398935376981778,0.05923554875074696,0.06418860809768212,-4.543323871925013e-15,0.0
2002-02-07,S5TELSX,0.08886164710295326,0.11708289048533443,0.1568869911515456,0.17380401126725092,-3.874933318047233e-15,0.0
2002-02-07,S5MATRX,0.02656248346374967,-0.013204786762955816,0.025084614281738107,0.007930255675977564,8.852426168518993e-16,0.0
2002-02-07,S5INSU,0.02816444839297175,0.042683585971615846,0.043506917979238745,0.06390395941342016,-7.56720229424909e-16,0.0
2002-02-07,S5FDSR,-0.008936990285111772,-0.012791714948540787,-0.03167899937978417,-0.02753314692512172,7.895899166467138e-16,0.0
2002-02-07,S5HOUS,0.009672648524061906,-0.030103660716971407,-0.034888972134439325,-0.008765244611785614,6.186635577982054e-15,1.0
2002-02-07,S5SSEQX,0.07798532152010025,0.020296555961708016,0.09888189305375915,-0.0085338153494849,-4.3162048171568876e-16,0.0
2002-02-07,S5TRAN,0.03874072968736952,0.007810428996010971,0.0010350692202426885,-0.02907021464683044,5.741094269505773e-16,0.0
2002-02-07,S5HOTR,0.03368944747956957,-0.0009913647729569888,0.007481720357097074,-0.01571607338917889,0.0,0.0
2002-02-07,S5CODU,0.034488843125447914,0.008305305124640689,0.004161274799190999,0.0006292276438534534,6.844531078089775e-16,0.0
2002-02-07,S5AUCO,0.055493876302450146,-0.004578278819281205,0.04500158236597863,0.029565624943402393,-4.871935263666277e-16,0.0
2002-02-07,S5COMS,0.03911614939998378,0.051653728211962555,0.04737925601190554,0.06536555332081659,9.852225956322393e-16,0.0
2002-02-08,S5SFTW,0.03828528512678018,0.06166066281008738,0.12157203259315408,0.05210036054810529,2.9961714880523165e-16,0.0
2002-02-08,S5PHRM,0.02080120905227323,0.016936767727644537,0.02733432819834697,0.03211857747399331,-1.1302096000007394e-16,0.0
2002-02-08,S5CPGS,0.020974168462513838,0.044241421327519626,0.06663419672222899,0.09359331429090403,1.034478684829611e-15,0.0
2002-02-08,S5ENRSX,0.026289119849273762,0.027393641295633566,0.025520036942686102,0.04145320804918217,4.632653222922899e-15,0.0
2002-02-08,S5FDBT,0.0032836130451101633,-0.004001794375603642,-0.02065061159817754,-0.004096147350151092,2.290754796062605e-15,0.0
2002-02-08,S5TECH,0.06405079418771685,0.06770296120922364,0.13652401823023153,0.06152426429396714,2.7143117088884354e-16,0.0
2002-02-08,S5RETL,0.01570929370517988,-0.005879318336163302,0.0013496635069584094,0.007557576336079433,2.400757061651435e-15,0.0
2002-02-08,S5BANKX,0.028318693081760816,0.059118381840377154,0.03344445608128011,0.02571157692629425,5.017562598890512e-15,0.0
2002-02-08,S5HCES,0.011052520357625757,-0.002894594026288454,-0.02093908131573569,0.009682657129711999,1.2784905520280209e-15,1.0
2002-02-08,S5DIVF,0.022883390914459244,0.0664834398267479,0.08717931329394599,0.0700804654456624,2.422482922381433e-15,0.0
2002-02-08,S5UTILX,0.04228584743055256,0.05851251018767772,0.0919890255567232,0.09673016200160633,-1.785189295787607e-15,0.0
2002-02-08,S5MEDA,-0.04016604172533476,-0.012661122580341874,0.06594704171580651,0.05870966542641119,2.552993678566354e-15,0.0
2002-02-08,S5REAL,0.011600932402760864,0.02455961441225057,0.04967257060077694,0.057733796561030046,-2.7643364359978283e-15,0.0
2002-02-08,S5TELSX,0.045480729268064846,0.07872873058504576,0.13476961249793415,0.14595561219198427,2.7071457362188083e-16,1.0
2002-02-08,S5MATRX,0.0016358097186234136,-0.009570882090937934,-0.016431325900695563,-0.01084893361249596,2.8237547676915375e-15,0.0
2002-02-08,S5INSU,-0.005483884710768913,0.026006006058127022,0.021419274382604568,0.03657557769722887,1.092931642653273e-15,1.0
2002-02-08,S5FDSR,-0.016820166247958065,0.00021381684530576855,-0.02013113903829576,-0.018125819913006925,2.993583710444587e-16,0.0
2002-02-08,S5HOUS,0.017118293259580787,-0.014303531947772462,-0.04060292003146556,-0.007689308236523162,3.2732909724967907e-15,1.0
2002-02-08,S5SSEQX,0.04984464198907271,0.019470843777396576,0.06290824920757325,-0.025427596013561142,1.5734560814438555e-15,0.0
2002-02-08,S5TRAN,0.019790231072832155,0.011267316182087978,-0.019991333521029615,-0.04302700445582379,2.975306048685619e-15,0.0
2002-02-08,S5HOTR,0.011312396262979921,-0.01312471453139021,0.009924613665084006,-0.01961978686965218,1.9475579226701455e-15,0.0
2002-02-08,S5CODU,0.03239588939264529,0.01594157382635731,0.0011808700447209345,0.0018100976885744035,2.047232373489161e-15,0.0
2002-02-08,S5AUCO,0.029511120369612405,-0.010499696640113203,0.004279410175245354,0.01373931071885821,3.6842867113468265e-15,0.0
2002-02-08,S5COMS,0.0016319873063216285,0.03140958114634994,0.04108562423635035,0.05233108038196219,7.885904693839077e-16,0.0
2002-02-11,S5SFTW,0.003118154312848231,0.055931019858157655,0.10156639133556719,0.04477929852083222,1.6225837660434243e-15,1.0
2002-02-11,S5PHRM,-0.009998881525909269,0.002603452834932179,0.01869390456665609,0.021974747404563087,1.4841753432893153e-15,0.0
2002-02-11,S5CPGS,-0.04992236192940073,0.018837399873321746,0.02562595615629655,0.07240221040198434,1.6417942624505321e-15,0.0
2002-02-11,S5ENRSX,-0.005371893564710488,0.008342273620433311,-0.006155669444943337,0.028709186929908575,2.524914306260607e-15,0.0
2002-02-11,S5FDBT,-0.004725044462623539,-0.009425405642955373,-0.020797241054812204,-0.010792653209850683,3.1962403964474375e-15,0.0
2002-02-11,S5TECH,0.00174836540035992,0.037712722953209,0.08658461408775563,0.024487883991403215,1.3056910599771401e-15,1.0
2002-02-11,S5RETL,-0.01592507657081931,-0.017268452074749262,-0.03632599763336214,-0.01438384842088568,1.5899026588476773e-15,1.0
2002-02-11,S5BANKX,-0.01622462221880215,0.0443958433302932,0.0059608563260769515,0.0118863912856385,7.465580417994406e-16,0.0
2002-02-11,S5HCES,-0.010507121709923748,-0.018357391161481135,-0.016502294267522935,0.004809353138044324,2.9034682551268943e-15,1.0
2002-02-11,S5DIVF,-0.026339781519732968,0.05219213878398485,0.06808164100493792,0.06377481025922879,1.9950063910624275e-15,0.0
2002-02-11,S5UTILX,0.01284687033379647,0.04100135063229541,0.07033725887294492,0.08643821824635121,-2.5505922398095065e-15,0.0
2002-02-11,S5MEDA,-0.10414895912565564,-0.025672950287084842,0.03188244933594247,0.039131939401200286,1.7880133950552867e-15,0.0
2002-02-11,S5REAL,0.007540701464583492,0.014705358108450401,0.04192864838890298,0.049263770899381866,-1.241123778147888e-15,0.0
2002-02-11,S5TELSX,0.004699061925689801,0.09179661238256226,0.13241384660436548,0.1522390784032442,-2.5963171568911554e-16,0.0
2002-02-11,S5MATRX,-0.038530050508735585,-0.04093642856872548,-0.05351330470484556,-0.04010858280178516,6.34992312313633e-16,0.0
